movie_id,title,genres,tmdb_id,overview,poster_path,release_date,runtime,budget,revenue,keywords,cast,director
445,The Body Snatcher,Horror,30346,"Edinburgh, 1831. Among those who undertake the illegal trade of grave robbery is Gray, ostensibly a cab driver. Formerly a medical student convicted of grave robbery, Gray holds a grudge against Dr. MacFarlane who had escaped detection and punishment.",https://image.tmdb.org/t/p/w500/1dOCP2ahMVlA95SivxhEdVvcXZE.jpg,1945-05-25,78,125000,0,"['blackmail', 'edinburgh, scotland', 'murder', 'medical profession', 'grave robber', 'cadaver', 'dissection', 'medical research', 'medical student', 'body snatching', 'burking', 'medical education', 'child in distress', 'medical ethics', 'body snatcher']","['Boris Karloff', 'Bela Lugosi', 'Henry Daniell', 'Edith Atwater', 'Russell Wade']",Robert Wise
446,Burnt Offerings,Horror,13549,"A couple and their 12-year-old son move into a giant house for the summer. Things start acting strange almost immediately. It seems that every time someone gets hurt on the grounds, the beat-up house seems to repair itself.",https://image.tmdb.org/t/p/w500/2ipG69lXOjGMX7F7qxJQzUoiUsd.jpg,1976-10-18,116,0,0,"['child abuse', 'husband wife relationship', 'based on novel or book', 'window', 'cemetery', 'coffin', 'possession', 'caretaker', 'summer vacation', 'old dark house', 'old house', 'psychosis']","['Karen Black', 'Oliver Reed', 'Burgess Meredith', 'Bette Davis', 'Eileen Heckart']",Dan Curtis
447,Carrie,Horror,7340,"Withdrawn and sensitive teen Carrie White faces taunting from classmates at school and abuse from her fanatically pious mother. When strange occurrences start happening around Carrie, she begins to suspect that she has supernatural powers.",https://image.tmdb.org/t/p/w500/uc3OvgmbnYaS5Y0BOjSmC1EmSz1.jpg,1976-11-03,98,1800000,33800000,"['high school', 'child abuse', 'based on novel or book', 'isolation', 'cemetery', 'stage', 'bible', 'telekinesis', 'teacher', 'revenge', 'unrequited love', 'prom', 'religion', 'teenage girl', 'school', 'cruelty', 'rage', 'humiliation', 'crucifix', 'praying', 'outsider', 'taunting', 'hostile', 'abusive mother', 'firestorm', 'religious horror', 'mother daughter relationship', 'supernatural horror', 'school bullying', 'suspenseful', 'horrified']","['Sissy Spacek', 'Piper Laurie', 'Amy Irving', 'William Katt', 'John Travolta']",Brian De Palma
448,The Omen,Horror,794,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil.",https://image.tmdb.org/t/p/w500/mDcjjEu1fMNmsXi4l4D8IftlTix.jpg,1976-06-25,111,2800000,60922980,"['ambassador', 'prophecy', 'monk', 'photography', 'nanny', 'paranormal phenomena', 'rottweiler', ""devil's son"", 'revelation', 'anti-christ', 'decapitation', 'priest', 'cowardliness', 'baboon', 'archaeologist', 'awestruck']","['Gregory Peck', 'Lee Remick', 'David Warner', 'Billie Whitelaw', 'Harvey Stephens']",Richard Donner
449,Star Trek: The Motion Picture,Action|Adventure|Sci-Fi,152,"When an unidentified alien destroys three powerful Klingon cruisers, Captain James T. Kirk returns to the newly transformed U.S.S. Enterprise to take command.",https://image.tmdb.org/t/p/w500/wfiAfNwH6CMKxz4vRaW8CPTabtk.jpg,1979-12-07,131,45000000,139346243,"['spacecraft', 'man vs machine', 'artificial intelligence (a.i.)', 'self sacrifice', 'teleportation', 'san francisco, california', 'starship', 'space opera', 'nostalgic', 'reunited friends', 'outer space', 'lighthearted', 'didactic', 'reminiscent', 'sentimental', 'hopeful', 'melodramatic', 'sympathetic']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'George Takei']",Robert Wise
450,Star Trek V: The Final Frontier,Action|Adventure|Sci-Fi,172,A renegade Vulcan with a startling secret hijacks the U.S.S. Enterprise in order to find a mythical planet.,https://image.tmdb.org/t/p/w500/uiXr41VLYsuug3CZbFrKLSNahuZ.jpg,1989-06-09,106,30000000,70200000,"['spacecraft', 'self sacrifice', 'teleportation', 'starship', 'loss of loved one', 'uss enterprise-a', 'hostage', 'liberation of hostage', 'half-brother', 'space western', 'romulans', 'belief in god', 'cult leader', 'space opera', 'levitation', 'deity', 'el capitan', 'outer space', 'jailbreak']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'George Takei']",William Shatner
451,Grease,Comedy|Musical|Romance,621,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",https://image.tmdb.org/t/p/w500/tffa4pHTS5RAhzR4KFX9BfIVn8I.jpg,1978-07-07,110,6000000,396271103,"['australia', 'high school', 'flying car', 'california', 'jealousy', 'street gang', 'cheerleader', 'dance competition', 'carnival', 'musical', 'based on play or musical', 'rivalry', 'high school graduation', 'high school friends', 'tv show in film', 'gossip', 'makeover', 'clique', 'greaser', 'school dance', 'animated credits', 'pep rally', 'wrong side of the tracks', 'mooning', 'opposites attract', 'letterman jacket', 'girl gang', 'track and field', 'summer romance', '1950s', 'sweethearts', 'street racing', 'west side story', 'goody two shoes', 'rival gang', 'going steady', 'two-faced', 'absurd']","['Olivia Newton-John', 'John Travolta', 'Stockard Channing', 'Jeff Conaway', 'Barry Pearl']",Randal Kleiser
452,Jaws 2,Action|Horror,579,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,https://image.tmdb.org/t/p/w500/cN3ijEwsn4kBaRuHfcJpAQJbeWe.jpg,1978-06-16,117,20000000,187884000,"['dying and death', 'rescue', 'island', 'panic', 'mayor', 'shark attack', 'police chief', 'current', 'boat accident', 'animal attack', 'sailing', 'sequel', 'scuba diving', 'creature', 'shark', 'great white shark', 'killer whale', 'high-tension current', 'water skiing', 'tourism']","['Roy Scheider', 'Lorraine Gary', 'Murray Hamilton', 'Joseph Mascolo', 'Jeffrey Kramer']",Jeannot Szwarc
453,Jaws 3-D,Action|Horror,17692,A giant thirty-five-foot shark becomes trapped in a SeaWorld theme park and it's up to the sons of police chief Brody to rescue everyone.,https://image.tmdb.org/t/p/w500/kqDXj53F9paqVGJLGfHtz7giJ3s.jpg,1983-07-22,99,20500000,87987056,"['florida', 'diving', 'dolphin', 'sequel', 'scuba diving', 'creature', 'swimming', 'shark', 'great white shark', 'killer shark', 'giant animal', 'theme park', 'water skiing', 'boat trouble', 'sea world', 'orlando florida']","['Dennis Quaid', 'Bess Armstrong', 'Simon MacCorkindale', 'Louis Gossett Jr.', 'John Putch']",Joe Alves
454,Bastard Out of Carolina,Drama,41240,"A poor, struggling South Carolinian mother and daughter face painful choices with their resolve and pride. Bone, the eldest daughter, and Anney her tired mother, grow both closer and farther apart: Anney sees Glen as her last chance.",https://image.tmdb.org/t/p/w500/jYFwFOkHwWxaStR21UIgdb96Gzh.jpg,1996-12-15,97,0,0,['woman director'],"['Jennifer Jason Leigh', 'Ron Eldard', 'Glenne Headly', 'Lyle Lovett', 'Jena Malone']",Anjelica Huston
455,Police Story 4: First Strike,Action,9404,"Hong Kong cop Chan Ka-Kui returns, working with Interpol to track down and arrest an illegal weapons dealer. Chan later realizes that things are not as simple as they appear and soon finds himself to be a pawn of an organization posing as Russian intelligence.",https://image.tmdb.org/t/p/w500/rVUvhpM5mXUYy9KaItE76Ougj8v.jpg,1996-02-10,107,1500000,53000000,"['australia', 'martial arts', 'helicopter', 'secret agent', 'gunfight', 'action hero', 'queensland, australia']","['Jackie Chan', 'Jackson Liu', 'Annie Wu', 'Bill Tung', 'Yuri Petrov']",Stanley Tong
456,Beverly Hills Ninja,Action|Comedy,9622,"Haru, an orphaned American who washes ashore in Japan and is mistaken for the great White Ninja of legend. Raised among the finest Ninjas, Haru grows strong and big - very big. With the grace of all Three Stooges rolled into one body, Haru is an embarrassment to his clan. But when a beautiful blonde pleads for his help, Haru is given one dangerous, disastrously funny chance to prove himself.",https://image.tmdb.org/t/p/w500/kAUtHecWe0KS54jNggapnbHBGTI.jpg,1997-01-17,88,0,31480022,"['japan', 'ninja fighter', 'clumsy fellow', 'overweight man', 'teacher', 'falling in love', 'school life', 'lighthearted']","['Chris Farley', 'Nicollette Sheridan', 'Robin Shou', 'Nathaniel Parker', 'Chris Rock']",Dennis Dugan
457,Free Willy 3: The Rescue,Adventure|Children|Drama,18519,"Willy the whale is back, this time threatened by illegal whalers making money off sushi. Jesse, now 16, has taken a job on an orca-researching ship, along with old friend Randolph and a sarcastic scientist, Drew. On the whaler's ship is captain John Wesley and his son, Max, who isn't really pleased about his father's job, but doesn't have the gut to say so. Along the way, Willy reunites with Jesse",https://image.tmdb.org/t/p/w500/7HlfEpCaZ93o9XFbBKbSDERIijY.jpg,1997-08-06,86,0,0,"['ship', 'whale', 'friends', 'killer whale', 'whaler']","['Jason James Richter', 'August Schellenberg', 'Annie Corley', 'Vincent Berry', 'Patrick Kilpatrick']",Sam Pillsbury
458,Nixon,Drama,10858,A look at President Richard M. Nixon—a man carrying the fate of the world on his shoulders while battling the self-destructive demands from within—spanning his troubled boyhood in California to the shocking Watergate scandal that would end his Presidency.,https://image.tmdb.org/t/p/w500/8O2sBYJq0K0EMpw67cU1PjVJ7w3.jpg,1995-12-22,192,44000000,13681765,"['usa president', 'washington dc, usa', 'government', 'presidential election', '1970s', 'watergate scandal', 'biography', 'historical figure', 'richard nixon', '1960s']","['Anthony Hopkins', 'Joan Allen', 'Powers Boothe', 'Ed Harris', 'Bob Hoskins']",Oliver Stone
459,"Cry, the Beloved Country",Drama,34615,A South-African preacher goes to search for his wayward son who has committed a crime in the big city.,https://image.tmdb.org/t/p/w500/kGPsBswFOCjiGzXq4OZwzEAAODa.jpg,1995-12-15,106,0,676525,"['based on novel or book', 'south africa', 'apartheid', 'priest', '1940s', 'race relations']","['Richard Harris', 'James Earl Jones', 'Charles S. Dutton', 'Vusi Kunene', 'Tsholofelo Wechoemang']",Darrell James Roodt
460,The Crossing Guard,Drama,27526,"Unable to move on from the loss of his daughter, Freddy, now a shell of the person he was before, swears to kill the man responsible for her death.",https://image.tmdb.org/t/p/w500/kogaCIIylHmWQo2gJrrdq8Br8b8.jpg,1995-11-15,111,0,0,"['loss of loved one', 'hit-and-run', 'revenge', 'tragedy']","['Jack Nicholson', 'David Morse', 'Anjelica Huston', 'Robin Wright', 'Piper Laurie']",Sean Penn
461,Smoke,Drama,10149,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",https://image.tmdb.org/t/p/w500/phvnN7OPEnlHoAZe8nsSqPDD8B0.jpg,1995-06-09,112,7000000,8349430,"['smoking', 'robber', 'cigarette', 'laden', 'writer']","['Harvey Keitel', 'William Hurt', 'Stockard Channing', 'Harold Perrineau', 'Forest Whitaker']",Wayne Wang
462,Like Water for Chocolate,Drama|Romance,18183,"Tita is passionately in love with Pedro, but her controlling mother forbids her from marrying him. When Pedro marries her sister, Tita throws herself into her cooking and discovers she can transfer her emotions through the food she prepares, infecting all who eat it with her intense heartbreak.",https://image.tmdb.org/t/p/w500/itwUdMqLmPfhtGJ44hiDxkqZhiq.jpg,1992-04-16,105,2000000,21744201,"['jealousy', 'sibling relationship', 'based on novel or book', 'cooking', 'marriage', 'mexican revolution', 'platonic love', 'wedding', 'single mother', 'magic realism', 'former lovers', 'lovers separated', 'mexican cooking recipes']","['Lumi Cavazos', 'Regina Torné', 'Ada Carrasco', 'Marco Leonardi', 'Mario Iván Martínez']",Alfonso Arau
463,The Secret of Roan Inish,Adventure,14334,"Ten-year-old Fiona is sent to live with her grandparents in a small fishing village in Donegal, Ireland. She soon learns the local legend that an ancestor of hers married a Selkie – a seal who can turn into a human. Years earlier, her baby brother was washed out to sea and never seen again, so when Fiona spies a naked little boy on the abandoned Isle of Roan Inish, she is compelled to investigate.",https://image.tmdb.org/t/p/w500/jjYHAhscWp3uWutHSvFaLC3vEEW.jpg,1994-05-14,103,5700000,6160000,"['sea', 'island', 'legend', 'family history', 'family relationships', 'seagull', 'ireland', 'storytelling', 'seal (animal)', 'seaweed', 'talking to animals', 'fishing boat', 'lost at sea', 'lost son', 'selkie', 'isolated', 'gaelic music', 'irish folklore', 'human becoming an animal', 'irish sea', 'animal behaviour', 'animal human friendship', 'animals & nature', 'donegal', 'grandfather granddaughter relationship', 'inishtrahull island', 'gaelic']","['Jeni Courtney', 'Eileen Colgan', 'Mick Lally', 'John Lynch', 'Pat Slowey']",John Sayles
464,Vanya on 42nd Street,Drama,32636,"An uninterrupted rehearsal of Chekhov's 1899 play ""Uncle Vanya"" played out by a company of actors. The setting is their run down theater with an unusable stage and crumbling ceiling. The play is shown act by act with the briefest of breaks to move props or for refreshments. The lack of costumes, real props and scenery is soon forgotten.",https://image.tmdb.org/t/p/w500/sYkkHsqXyUcFoLbXt4WNwnRRpT1.jpg,1994-10-19,120,0,0,[],"['Wallace Shawn', 'Julianne Moore', 'Larry Pine', 'Brooke Smith', 'George Gaynes']",Louis Malle
465,The Jungle Book,Adventure|Children|Romance,10714,"Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find.",https://image.tmdb.org/t/p/w500/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg,1994-12-23,111,27000000,53508356,"['tiger', 'feral child', 'jungle', 'bear', 'falling in love']","['Jason Scott Lee', 'Cary Elwes', 'Lena Headey', 'Sam Neill', 'John Cleese']",Stephen Sommers
466,Red Rock West,Thriller,10427,"When a promised job for Texan Michael fails to materialize in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money, and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.",https://image.tmdb.org/t/p/w500/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg,1993-05-14,98,8000000,2500000,"['vietnam veteran', 'sheriff', 'wyoming, usa', 'hitman', 'gun', 'gas station', 'cemetery', 'motel', 'money', 'murder', 'bag of money', 'criminal', 'unemployment', 'war injury', 'oil rig\xa0', 'neo-noir']","['Nicolas Cage', 'Dennis Hopper', 'Lara Flynn Boyle', 'J.T. Walsh', 'Timothy Carhart']",John Dahl
467,A Bronx Tale,Drama,1607,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",https://image.tmdb.org/t/p/w500/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,1993-10-01,121,22000000,17287898,"['italian american', 'gambling', 'funeral', 'italian', 'parent child relationship', 'gangster', 'black people', 'loyalty', 'molotow cocktail', 'gang leader', 'nostalgia', 'game of dice', 'bus driver', 'mafia', 'best friend', 'witness to murder', 'hoodlum', 'xenophobia', 'bronx, new york city', 'father figure', '1960s', 'confession booth']","['Robert De Niro', 'Chazz Palminteri', 'Lillo Brancato', 'Francis Capra', 'Taral Hicks']",Robert De Niro
